School,Student,Treat,Gender,Pretest,MeanPretest,TXG,Index1,Response,D1,D2,TreatCAT,Gendercat,DV
6,119,-0.5,-0.5,55.36054992675781,57.14211654663086,0.25,2,50.37118911743164,0,1,0,-0.5,Y2
6,120,-0.5,0.5,41.89034652709961,57.14211654663086,-0.25,1,32.25477981567383,1,0,0,0.5,Y1
6,120,-0.5,0.5,41.89034652709961,57.14211654663086,-0.25,2,50.17525863647461,0,1,0,0.5,Y2
7,121,-0.5,-0.5,41.348655700683594,47.50715255737305,0.25,1,58.33142852783203,1,0,0,-0.5,Y1
7,121,-0.5,-0.5,41.348655700683594,47.50715255737305,0.25,2,42.61284255981445,0,1,0,-0.5,Y2
7,122,-0.5,0.5,35.013580322265625,47.50715255737305,-0.25,1,38.37508010864258,1,0,0,0.5,Y1
7,122,-0.5,0.5,35.013580322265625,47.50715255737305,-0.25,2,29.413475036621094,0,1,0,0.5,Y2
7,123,-0.5,-0.5,56.19954299926758,47.50715255737305,0.25,1,49.3667106628418,1,0,0,-0.5,Y1
7,123,-0.5,-0.5,56.19954299926758,47.50715255737305,0.25,2,43.216556549072266,0,1,0,-0.5,Y2
7,124,-0.5,0.5,46.8687629699707,47.50715255737305,-0.25,1,55.28184127807617,1,0,0,0.5,Y1
7,124,-0.5,0.5,46.8687629699707,47.50715255737305,-0.25,2,45.527931213378906,0,1,0,0.5,Y2
7,125,-0.5,-0.5,54.33479690551758,47.50715255737305,0.25,1,57.57120895385742,1,0,0,-0.5,Y1
7,125,-0.5,-0.5,54.33479690551758,47.50715255737305,0.25,2,47.993404388427734,0,1,0,-0.5,Y2
7,126,-0.5,0.5,26.713890075683594,47.50715255737305,-0.25,1,26.82610321044922,1,0,0,0.5,Y1
7,126,-0.5,0.5,26.713890075683594,47.50715255737305,-0.25,2,30.976633071899414,0,1,0,0.5,Y2
7,127,-0.5,-0.5,47.588401794433594,47.50715255737305,0.25,1,39.939632415771484,1,0,0,-0.5,Y1
7,127,-0.5,-0.5,47.588401794433594,47.50715255737305,0.25,2,38.22127914428711,0,1,0,-0.5,Y2
7,128,-0.5,0.5,51.45868682861328,47.50715255737305,-0.25,1,52.45301818847656,1,0,0,0.5,Y1
7,128,-0.5,0.5,51.45868682861328,47.50715255737305,-0.25,2,57.476158142089844,0,1,0,0.5,Y2
7,129,-0.5,-0.5,51.830448150634766,47.50715255737305,0.25,1,33.60066604614258,1,0,0,-0.5,Y1
7,129,-0.5,-0.5,51.830448150634766,47.50715255737305,0.25,2,31.140933990478516,0,1,0,-0.5,Y2
7,130,-0.5,0.5,62.74566650390625,47.50715255737305,-0.25,1,44.45180892944336,1,0,0,0.5,Y1
7,130,-0.5,0.5,62.74566650390625,47.50715255737305,-0.25,2,52.92475891113281,0,1,0,0.5,Y2
7,131,-0.5,-0.5,47.10732650756836,47.50715255737305,0.25,1,52.932823181152344,1,0,0,-0.5,Y1
7,131,-0.5,-0.5,47.10732650756836,47.50715255737305,0.25,2,42.49552917480469,0,1,0,-0.5,Y2
7,132,-0.5,0.5,54.290191650390625,47.50715255737305,-0.25,1,48.95592498779297,1,0,0,0.5,Y1
7,132,-0.5,0.5,54.290191650390625,47.50715255737305,-0.25,2,61.92633819580078,0,1,0,0.5,Y2
7,133,-0.5,-0.5,35.94078826904297,47.50715255737305,0.25,1,39.483612060546875,1,0,0,-0.5,Y1
7,133,-0.5,-0.5,35.94078826904297,47.50715255737305,0.25,2,34.877933502197266,0,1,0,-0.5,Y2
7,134,-0.5,0.5,68.13958740234375,47.50715255737305,-0.25,1,62.187522888183594,1,0,0,0.5,Y1
7,134,-0.5,0.5,68.13958740234375,47.50715255737305,-0.25,2,59.33174133300781,0,1,0,0.5,Y2
7,135,-0.5,-0.5,38.06523895263672,47.50715255737305,0.25,1,34.67911148071289,1,0,0,-0.5,Y1
7,135,-0.5,-0.5,38.06523895263672,47.50715255737305,0.25,2,29.250591278076172,0,1,0,-0.5,Y2
7,136,-0.5,0.5,58.31913375854492,47.50715255737305,-0.25,1,41.29531478881836,1,0,0,0.5,Y1
7,136,-0.5,0.5,58.31913375854492,47.50715255737305,-0.25,2,47.26464080810547,0,1,0,0.5,Y2
7,137,-0.5,-0.5,47.42113494873047,47.50715255737305,0.25,1,39.16453552246094,1,0,0,-0.5,Y1
7,137,-0.5,-0.5,47.42113494873047,47.50715255737305,0.25,2,56.39947509765625,0,1,0,-0.5,Y2
7,138,-0.5,0.5,34.942283630371094,47.50715255737305,-0.25,1,52.429935455322266,1,0,0,0.5,Y1
7,138,-0.5,0.5,34.942283630371094,47.50715255737305,-0.25,2,28.270170211791992,0,1,0,0.5,Y2
7,139,-0.5,-0.5,48.525535583496094,47.50715255737305,0.25,1,52.60533142089844,1,0,0,-0.5,Y1
7,139,-0.5,-0.5,48.525535583496094,47.50715255737305,0.25,2,48.69945526123047,0,1,0,-0.5,Y2
7,140,-0.5,0.5,43.289363861083984,47.50715255737305,-0.25,1,56.347320556640625,1,0,0,0.5,Y1
7,140,-0.5,0.5,43.289363861083984,47.50715255737305,-0.25,2,40.48530578613281,0,1,0,0.5,Y2
8,141,-0.5,-0.5,57.241912841796875,50.45601272583008,0.25,1,31.292097091674805,1,0,0,-0.5,Y1
8,141,-0.5,-0.5,57.241912841796875,50.45601272583008,0.25,2,47.08583450317383,0,1,0,-0.5,Y2
8,142,-0.5,0.5,54.55963134765625,50.45601272583008,-0.25,1,63.34881591796875,1,0,0,0.5,Y1
8,142,-0.5,0.5,54.55963134765625,50.45601272583008,-0.25,2,47.08578109741211,0,1,0,0.5,Y2
8,143,-0.5,-0.5,46.87158203125,50.45601272583008,0.25,1,37.58084487915039,1,0,0,-0.5,Y1
8,143,-0.5,-0.5,46.87158203125,50.45601272583008,0.25,2,41.709651947021484,0,1,0,-0.5,Y2
8,144,-0.5,0.5,45.458065032958984,50.45601272583008,-0.25,1,30.330114364624023,1,0,0,0.5,Y1
8,144,-0.5,0.5,45.458065032958984,50.45601272583008,-0.25,2,30.394113540649414,0,1,0,0.5,Y2
8,145,-0.5,-0.5,49.03185272216797,50.45601272583008,0.25,1,40.304954528808594,1,0,0,-0.5,Y1
8,145,-0.5,-0.5,49.03185272216797,50.45601272583008,0.25,2,58.70734786987305,0,1,0,-0.5,Y2
8,146,-0.5,0.5,37.79920196533203,50.45601272583008,-0.25,1,37.363807678222656,1,0,0,0.5,Y1
8,146,-0.5,0.5,37.79920196533203,50.45601272583008,-0.25,2,48.140892028808594,0,1,0,0.5,Y2
8,147,-0.5,-0.5,48.36144256591797,50.45601272583008,0.25,1,23.037508010864258,1,0,0,-0.5,Y1
8,147,-0.5,-0.5,48.36144256591797,50.45601272583008,0.25,2,38.71653747558594,0,1,0,-0.5,Y2
8,148,-0.5,0.5,68.895477294921875,50.45601272583008,-0.25,1,75.44422912597656,1,0,0,0.5,Y1
8,148,-0.5,0.5,68.895477294921875,50.45601272583008,-0.25,2,53.038639068603516,0,1,0,0.5,Y2
8,149,-0.5,-0.5,32.58869171142578,50.45601272583008,0.25,1,43.45036315917969,1,0,0,-0.5,Y1
8,149,-0.5,-0.5,32.58869171142578,50.45601272583008,0.25,2,40.198265075683594,0,1,0,-0.5,Y2
8,150,-0.5,0.5,44.785240173339844,50.45601272583008,-0.25,1,38.08380889892578,1,0,0,0.5,Y1
8,150,-0.5,0.5,44.785240173339844,50.45601272583008,-0.25,2,39.409034729003906,0,1,0,0.5,Y2
8,151,-0.5,-0.5,66.178009033203125,50.45601272583008,0.25,1,49.153343200683594,1,0,0,-0.5,Y1
8,151,-0.5,-0.5,66.178009033203125,50.45601272583008,0.25,2,70.36328125,0,1,0,-0.5,Y2
8,152,-0.5,0.5,51.02032470703125,50.45601272583008,-0.25,1,28.003887176513672,1,0,0,0.5,Y1
8,152,-0.5,0.5,51.02032470703125,50.45601272583008,-0.25,2,40.11807632446289,0,1,0,0.5,Y2
8,153,-0.5,-0.5,57.916709899902344,50.45601272583008,0.25,1,56.17974090576172,1,0,0,-0.5,Y1
8,153,-0.5,-0.5,57.916709899902344,50.45601272583008,0.25,2,45.83335876464844,0,1,0,-0.5,Y2
8,154,-0.5,0.5,53.870906829833984,50.45601272583008,-0.25,1,51.54280471801758,1,0,0,0.5,Y1
8,154,-0.5,0.5,53.870906829833984,50.45601272583008,-0.25,2,54.944679260253906,0,1,0,0.5,Y2
8,155,-0.5,-0.5,29.43465232849121,50.45601272583008,0.25,1,28.525253295898438,1,0,0,-0.5,Y1
8,155,-0.5,-0.5,29.43465232849121,50.45601272583008,0.25,2,17.24746322631836,0,1,0,-0.5,Y2
8,156,-0.5,0.5,58.76970672607422,50.45601272583008,-0.25,1,57.86284637451172,1,0,0,0.5,Y1
8,156,-0.5,0.5,58.76970672607422,50.45601272583008,-0.25,2,43.336936950683594,0,1,0,0.5,Y2
8,157,-0.5,-0.5,55.17820739746094,50.45601272583008,0.25,1,41.57609558105469,1,0,0,-0.5,Y1
8,157,-0.5,-0.5,55.17820739746094,50.45601272583008,0.25,2,47.17859649658203,0,1,0,-0.5,Y2
8,158,-0.5,0.5,42.139869689941406,50.45601272583008,-0.25,1,49.422576904296875,1,0,0,0.5,Y1
8,158,-0.5,0.5,42.139869689941406,50.45601272583008,-0.25,2,40.43561935424805,0,1,0,0.5,Y2
8,159,-0.5,-0.5,48.33735275268555,50.45601272583008,0.25,1,47.25017166137695,1,0,0,-0.5,Y1
8,159,-0.5,-0.5,48.33735275268555,50.45601272583008,0.25,2,48.10670471191406,0,1,0,-0.5,Y2
8,160,-0.5,0.5,60.68141174316406,50.45601272583008,-0.25,1,50.490169525146484,1,0,0,0.5,Y1
8,160,-0.5,0.5,60.68141174316406,50.45601272583008,-0.25,2,62.86634063720703,0,1,0,0.5,Y2
9,161,-0.5,-0.5,64.55216979980469,50.0930061340332,0.25,1,73.48646545410156,1,0,0,-0.5,Y1
9,161,-0.5,-0.5,64.55216979980469,50.0930061340332,0.25,2,66.923736572265625,0,1,0,-0.5,Y2
9,162,-0.5,0.5,43.90549087524414,50.0930061340332,-0.25,1,44.6143684387207,1,0,0,0.5,Y1
9,162,-0.5,0.5,43.90549087524414,50.0930061340332,-0.25,2,48.95405197143555,0,1,0,0.5,Y2
9,163,-0.5,-0.5,48.74307632446289,50.0930061340332,0.25,1,50.15393829345703,1,0,0,-0.5,Y1
9,163,-0.5,-0.5,48.74307632446289,50.0930061340332,0.25,2,38.07734680175781,0,1,0,-0.5,Y2
9,164,-0.5,0.5,47.32756805419922,50.0930061340332,-0.25,1,52.433631896972656,1,0,0,0.5,Y1
9,164,-0.5,0.5,47.32756805419922,50.0930061340332,-0.25,2,48.3263053894043,0,1,0,0.5,Y2
9,165,-0.5,-0.5,50.26879119873047,50.0930061340332,0.25,1,61.62345886230469,1,0,0,-0.5,Y1
9,165,-0.5,-0.5,50.26879119873047,50.0930061340332,0.25,2,45.430233001708984,0,1,0,-0.5,Y2
9,166,-0.5,0.5,51.2509880065918,50.0930061340332,-0.25,1,54.362247467041016,1,0,0,0.5,Y1
9,166,-0.5,0.5,51.2509880065918,50.0930061340332,-0.25,2,48.76493453979492,0,1,0,0.5,Y2
9,167,-0.5,-0.5,57.177757263183594,50.0930061340332,0.25,1,60.344276428222656,1,0,0,-0.5,Y1
9,167,-0.5,-0.5,57.177757263183594,50.0930061340332,0.25,2,53.16691589355469,0,1,0,-0.5,Y2
9,168,-0.5,0.5,58.956298828125,50.0930061340332,-0.25,1,56.10289001464844,1,0,0,0.5,Y1
9,168,-0.5,0.5,58.956298828125,50.0930061340332,-0.25,2,56.60548400878906,0,1,0,0.5,Y2
9,169,-0.5,-0.5,50.59164810180664,50.0930061340332,0.25,1,44.86159133911133,1,0,0,-0.5,Y1
9,169,-0.5,-0.5,50.59164810180664,50.0930061340332,0.25,2,57.44768142700195,0,1,0,-0.5,Y2
9,170,-0.5,0.5,56.32321548461914,50.0930061340332,-0.25,1,56.23969650268555,1,0,0,0.5,Y1
9,170,-0.5,0.5,56.32321548461914,50.0930061340332,-0.25,2,46.00343704223633,0,1,0,0.5,Y2
9,171,-0.5,-0.5,41.78810501098633,50.0930061340332,0.25,1,33.29425811767578,1,0,0,-0.5,Y1
9,171,-0.5,-0.5,41.78810501098633,50.0930061340332,0.25,2,32.88718795776367,0,1,0,-0.5,Y2
9,172,-0.5,0.5,58.161468505859375,50.0930061340332,-0.25,1,51.886497497558594,1,0,0,0.5,Y1
9,172,-0.5,0.5,58.161468505859375,50.0930061340332,-0.25,2,66.56719970703125,0,1,0,0.5,Y2
9,173,-0.5,-0.5,50.091312408447266,50.0930061340332,0.25,1,39.21412658691406,1,0,0,-0.5,Y1
9,173,-0.5,-0.5,50.091312408447266,50.0930061340332,0.25,2,43.78522491455078,0,1,0,-0.5,Y2
9,174,-0.5,0.5,41.2352180480957,50.0930061340332,-0.25,1,41.28564453125,1,0,0,0.5,Y1
9,174,-0.5,0.5,41.2352180480957,50.0930061340332,-0.25,2,43.29887390136719,0,1,0,0.5,Y2
9,175,-0.5,-0.5,51.88282012939453,50.0930061340332,0.25,1,40.46242141723633,1,0,0,-0.5,Y1
9,175,-0.5,-0.5,51.88282012939453,50.0930061340332,0.25,2,45.80720138549805,0,1,0,-0.5,Y2
9,176,-0.5,0.5,47.988746643066406,50.0930061340332,-0.25,1,59.444637298583984,1,0,0,0.5,Y1
9,176,-0.5,0.5,47.988746643066406,50.0930061340332,-0.25,2,44.48323440551758,0,1,0,0.5,Y2
9,177,-0.5,-0.5,46.439788818359375,50.0930061340332,0.25,1,35.45934295654297,1,0,0,-0.5,Y1
9,177,-0.5,-0.5,46.439788818359375,50.0930061340332,0.25,2,40.954627990722656,0,1,0,-0.5,Y2
9,178,-0.5,0.5,44.46609115600586,50.0930061340332,-0.25,1,41.76871109008789,1,0,0,0.5,Y1
9,178,-0.5,0.5,44.46609115600586,50.0930061340332,-0.25,2,38.30602264404297,0,1,0,0.5,Y2
9,179,-0.5,-0.5,46.71921157836914,50.0930061340332,0.25,1,50.51394271850586,1,0,0,-0.5,Y1
9,179,-0.5,-0.5,46.71921157836914,50.0930061340332,0.25,2,43.53089904785156,0,1,0,-0.5,Y2
9,180,-0.5,0.5,43.9903678894043,50.0930061340332,-0.25,1,42.50135803222656,1,0,0,0.5,Y1
9,180,-0.5,0.5,43.9903678894043,50.0930061340332,-0.25,2,34.94163513183594,0,1,0,0.5,Y2
10,181,-0.5,-0.5,28.408851623535156,45.85881423950195,0.25,1,33.77349090576172,1,0,0,-0.5,Y1
10,181,-0.5,-0.5,28.408851623535156,45.85881423950195,0.25,2,22.30868148803711,0,1,0,-0.5,Y2
10,182,-0.5,0.5,52.07793426513672,45.85881423950195,-0.25,1,40.10961151123047,1,0,0,0.5,Y1
10,182,-0.5,0.5,52.07793426513672,45.85881423950195,-0.25,2,28.50633430480957,0,1,0,0.5,Y2
10,183,-0.5,-0.5,32.760581970214844,45.85881423950195,0.25,1,44.785545349121094,1,0,0,-0.5,Y1
10,183,-0.5,-0.5,32.760581970214844,45.85881423950195,0.25,2,33.26063537597656,0,1,0,-0.5,Y2
10,184,-0.5,0.5,57.456092834472656,45.85881423950195,-0.25,1,52.70569610595703,1,0,0,0.5,Y1
10,184,-0.5,0.5,57.456092834472656,45.85881423950195,-0.25,2,39.032676696777344,0,1,0,0.5,Y2
10,185,-0.5,-0.5,57.12772750854492,45.85881423950195,0.25,1,58.58908462524414,1,0,0,-0.5,Y1
10,185,-0.5,-0.5,57.12772750854492,45.85881423950195,0.25,2,67.70928192138672,0,1,0,-0.5,Y2
10,186,-0.5,0.5,43.55133819580078,45.85881423950195,-0.25,1,41.03543472290039,1,0,0,0.5,Y1
10,186,-0.5,0.5,43.55133819580078,45.85881423950195,-0.25,2,54.043983459472656,0,1,0,0.5,Y2
10,187,-0.5,-0.5,48.377220153808594,45.85881423950195,0.25,1,43.11631393432617,1,0,0,-0.5,Y1
10,187,-0.5,-0.5,48.377220153808594,45.85881423950195,0.25,2,44.736541748046875,0,1,0,-0.5,Y2
10,188,-0.5,0.5,49.127986907958984,45.85881423950195,-0.25,1,48.654335021972656,1,0,0,0.5,Y1
10,188,-0.5,0.5,49.127986907958984,45.85881423950195,-0.25,2,58.18547439575195,0,1,0,0.5,Y2
10,189,-0.5,-0.5,40.6016845703125,45.85881423950195,0.25,1,41.36708450317383,1,0,0,-0.5,Y1
10,189,-0.5,-0.5,40.6016845703125,45.85881423950195,0.25,2,23.508684158325195,0,1,0,-0.5,Y2
10,190,-0.5,0.5,54.82041931152344,45.85881423950195,-0.25,1,39.47825241088867,1,0,0,0.5,Y1
10,190,-0.5,0.5,54.82041931152344,45.85881423950195,-0.25,2,56.25138854980469,0,1,0,0.5,Y2
10,191,-0.5,-0.5,62.154083251953125,45.85881423950195,0.25,1,66.11034393310547,1,0,0,-0.5,Y1
10,191,-0.5,-0.5,62.154083251953125,45.85881423950195,0.25,2,49.875640869140625,0,1,0,-0.5,Y2
10,192,-0.5,0.5,32.03093719482422,45.85881423950195,-0.25,1,26.147308349609375,1,0,0,0.5,Y1
10,192,-0.5,0.5,32.03093719482422,45.85881423950195,-0.25,2,35.497947692871094,0,1,0,0.5,Y2
10,193,-0.5,-0.5,46.75045394897461,45.85881423950195,0.25,1,32.366477966308594,1,0,0,-0.5,Y1
10,193,-0.5,-0.5,46.75045394897461,45.85881423950195,0.25,2,42.690338134765625,0,1,0,-0.5,Y2
10,194,-0.5,0.5,31.472034454345703,45.85881423950195,-0.25,1,31.490337371826172,1,0,0,0.5,Y1
10,194,-0.5,0.5,31.472034454345703,45.85881423950195,-0.25,2,32.39794921875,0,1,0,0.5,Y2
10,195,-0.5,-0.5,28.204212188720703,45.85881423950195,0.25,1,52.639793395996094,1,0,0,-0.5,Y1
10,195,-0.5,-0.5,28.204212188720703,45.85881423950195,0.25,2,46.136531829833984,0,1,0,-0.5,Y2
10,196,-0.5,0.5,62.62232208251953,45.85881423950195,-0.25,1,37.98078536987305,1,0,0,0.5,Y1
10,196,-0.5,0.5,62.62232208251953,45.85881423950195,-0.25,2,52.147457122802734,0,1,0,0.5,Y2
10,197,-0.5,-0.5,40.12998962402344,45.85881423950195,0.25,1,49.90394592285156,1,0,0,-0.5,Y1
10,197,-0.5,-0.5,40.12998962402344,45.85881423950195,0.25,2,43.525577545166016,0,1,0,-0.5,Y2
10,198,-0.5,0.5,51.21090316772461,45.85881423950195,-0.25,1,60.8248176574707,1,0,0,0.5,Y1
10,198,-0.5,0.5,51.21090316772461,45.85881423950195,-0.25,2,61.395103454589844,0,1,0,0.5,Y2
10,199,-0.5,-0.5,55.570396423339844,45.85881423950195,0.25,1,55.02486801147461,1,0,0,-0.5,Y1
10,199,-0.5,-0.5,55.570396423339844,45.85881423950195,0.25,2,47.30821990966797,0,1,0,-0.5,Y2
10,200,-0.5,0.5,42.72112274169922,45.85881423950195,-0.25,1,51.12160110473633,1,0,0,0.5,Y1
10,200,-0.5,0.5,42.72112274169922,45.85881423950195,-0.25,2,33.29131317138672,0,1,0,0.5,Y2
11,201,-0.5,-0.5,48.9837760925293,53.43198013305664,0.25,1,42.41613006591797,1,0,0,-0.5,Y1
11,201,-0.5,-0.5,48.9837760925293,53.43198013305664,0.25,2,46.98936080932617,0,1,0,-0.5,Y2
11,202,-0.5,0.5,46.115447998046875,53.43198013305664,-0.25,1,38.25894546508789,1,0,0,0.5,Y1
11,202,-0.5,0.5,46.115447998046875,53.43198013305664,-0.25,2,49.112823486328125,0,1,0,0.5,Y2
11,203,-0.5,-0.5,38.459068298339844,53.43198013305664,0.25,1,35.57119369506836,1,0,0,-0.5,Y1
11,203,-0.5,-0.5,38.459068298339844,53.43198013305664,0.25,2,35.27701187133789,0,1,0,-0.5,Y2
11,204,-0.5,0.5,53.97312545776367,53.43198013305664,-0.25,1,63.21966552734375,1,0,0,0.5,Y1
11,204,-0.5,0.5,53.97312545776367,53.43198013305664,-0.25,2,60.32295608520508,0,1,0,0.5,Y2
11,205,-0.5,-0.5,67.11997985839844,53.43198013305664,0.25,1,51.53608703613281,1,0,0,-0.5,Y1
11,205,-0.5,-0.5,67.11997985839844,53.43198013305664,0.25,2,50.03943634033203,0,1,0,-0.5,Y2
11,206,-0.5,0.5,52.57571029663086,53.43198013305664,-0.25,1,46.2921257019043,1,0,0,0.5,Y1
11,206,-0.5,0.5,52.57571029663086,53.43198013305664,-0.25,2,48.90248489379883,0,1,0,0.5,Y2
11,207,-0.5,-0.5,49.632591247558594,53.43198013305664,0.25,1,40.20383834838867,1,0,0,-0.5,Y1
11,207,-0.5,-0.5,49.632591247558594,53.43198013305664,0.25,2,46.724002838134766,0,1,0,-0.5,Y2
11,208,-0.5,0.5,55.01652908325195,53.43198013305664,-0.25,1,54.89006805419922,1,0,0,0.5,Y1
11,208,-0.5,0.5,55.01652908325195,53.43198013305664,-0.25,2,29.73423957824707,0,1,0,0.5,Y2
11,209,-0.5,-0.5,44.64540481567383,53.43198013305664,0.25,1,49.51655578613281,1,0,0,-0.5,Y1
11,209,-0.5,-0.5,44.64540481567383,53.43198013305664,0.25,2,46.127803802490234,0,1,0,-0.5,Y2
11,210,-0.5,0.5,43.247840881347656,53.43198013305664,-0.25,1,43.436100006103516,1,0,0,0.5,Y1
11,210,-0.5,0.5,43.247840881347656,53.43198013305664,-0.25,2,53.44413757324219,0,1,0,0.5,Y2
11,211,-0.5,-0.5,32.057125091552734,53.43198013305664,0.25,1,38.30808639526367,1,0,0,-0.5,Y1
11,211,-0.5,-0.5,32.057125091552734,53.43198013305664,0.25,2,32.660552978515625,0,1,0,-0.5,Y2
11,212,-0.5,0.5,70.13209533691406,53.43198013305664,-0.25,1,65.90855407714844,1,0,0,0.5,Y1
11,212,-0.5,0.5,70.13209533691406,53.43198013305664,-0.25,2,70.7848129272461,0,1,0,0.5,Y2
11,213,-0.5,-0.5,70.34272003173828,53.43198013305664,0.25,1,55.149452209472656,1,0,0,-0.5,Y1
11,213,-0.5,-0.5,70.34272003173828,53.43198013305664,0.25,2,63.39422607421875,0,1,0,-0.5,Y2
11,214,-0.5,0.5,47.56708526611328,53.43198013305664,-0.25,1,25.80312728881836,1,0,0,0.5,Y1
11,214,-0.5,0.5,47.56708526611328,53.43198013305664,-0.25,2,59.93922424316406,0,1,0,0.5,Y2
11,215,-0.5,-0.5,54.00843048095703,53.43198013305664,0.25,1,42.34886932373047,1,0,0,-0.5,Y1
11,215,-0.5,-0.5,54.00843048095703,53.43198013305664,0.25,2,51.23526382446289,0,1,0,-0.5,Y2
11,216,-0.5,0.5,46.064449310302734,53.43198013305664,-0.25,1,45.67424774169922,1,0,0,0.5,Y1
11,216,-0.5,0.5,46.064449310302734,53.43198013305664,-0.25,2,50.24953842163086,0,1,0,0.5,Y2
11,217,-0.5,-0.5,46.90589141845703,53.43198013305664,0.25,1,43.34159851074219,1,0,0,-0.5,Y1
11,217,-0.5,-0.5,46.90589141845703,53.43198013305664,0.25,2,38.02545928955078,0,1,0,-0.5,Y2
11,218,-0.5,0.5,56.95439529418945,53.43198013305664,-0.25,1,38.730796813964844,1,0,0,0.5,Y1
11,218,-0.5,0.5,56.95439529418945,53.43198013305664,-0.25,2,60.5726432800293,0,1,0,0.5,Y2
11,219,-0.5,-0.5,72.97100067138672,53.43198013305664,0.25,1,73.16414642333984,1,0,0,-0.5,Y1
11,219,-0.5,-0.5,72.97100067138672,53.43198013305664,0.25,2,66.04725646972656,0,1,0,-0.5,Y2
11,220,-0.5,0.5,71.86695861816406,53.43198013305664,-0.25,1,47.721954345703125,1,0,0,0.5,Y1
11,220,-0.5,0.5,71.86695861816406,53.43198013305664,-0.25,2,51.835121154785156,0,1,0,0.5,Y2
12,221,-0.5,-0.5,66.4649429321289,51.03208541870117,0.25,1,68.6733627319336,1,0,0,-0.5,Y1
12,221,-0.5,-0.5,66.4649429321289,51.03208541870117,0.25,2,48.461002349853516,0,1,0,-0.5,Y2
12,222,-0.5,0.5,50.055973052978516,51.03208541870117,-0.25,1,44.386905670166016,1,0,0,0.5,Y1
12,222,-0.5,0.5,50.055973052978516,51.03208541870117,-0.25,2,47.39084243774414,0,1,0,0.5,Y2
12,223,-0.5,-0.5,49.03721237182617,51.03208541870117,0.25,1,37.774200439453125,1,0,0,-0.5,Y1
12,223,-0.5,-0.5,49.03721237182617,51.03208541870117,0.25,2,52.810340881347656,0,1,0,-0.5,Y2
12,224,-0.5,0.5,55.79690170288086,51.03208541870117,-0.25,1,49.867645263671875,1,0,0,0.5,Y1
12,224,-0.5,0.5,55.79690170288086,51.03208541870117,-0.25,2,56.061431884765625,0,1,0,0.5,Y2
12,225,-0.5,-0.5,44.248626708984375,51.03208541870117,0.25,1,38.40674591064453,1,0,0,-0.5,Y1
12,225,-0.5,-0.5,44.248626708984375,51.03208541870117,0.25,2,35.8750114440918,0,1,0,-0.5,Y2
12,226,-0.5,0.5,43.04296875,51.03208541870117,-0.25,1,45.02976608276367,1,0,0,0.5,Y1
12,226,-0.5,0.5,43.04296875,51.03208541870117,-0.25,2,53.12708282470703,0,1,0,0.5,Y2
12,227,-0.5,-0.5,67.30435943603516,51.03208541870117,0.25,1,51.32180404663086,1,0,0,-0.5,Y1
12,227,-0.5,-0.5,67.30435943603516,51.03208541870117,0.25,2,64.44010925292969,0,1,0,-0.5,Y2
12,228,-0.5,0.5,56.76433563232422,51.03208541870117,-0.25,1,46.10614013671875,1,0,0,0.5,Y1
12,228,-0.5,0.5,56.76433563232422,51.03208541870117,-0.25,2,48.529781341552734,0,1,0,0.5,Y2
12,229,-0.5,-0.5,42.59934616088867,51.03208541870117,0.25,1,47.20719909667969,1,0,0,-0.5,Y1
12,229,-0.5,-0.5,42.59934616088867,51.03208541870117,0.25,2,45.00746154785156,0,1,0,-0.5,Y2
12,230,-0.5,0.5,39.188602447509766,51.03208541870117,-0.25,1,57.347015380859375,1,0,0,0.5,Y1
12,230,-0.5,0.5,39.188602447509766,51.03208541870117,-0.25,2,53.818138122558594,0,1,0,0.5,Y2
12,231,-0.5,-0.5,47.83589553833008,51.03208541870117,0.25,1,56.165462493896484,1,0,0,-0.5,Y1
12,231,-0.5,-0.5,47.83589553833008,51.03208541870117,0.25,2,44.606483459472656,0,1,0,-0.5,Y2
12,232,-0.5,0.5,36.51970291137695,51.03208541870117,-0.25,1,35.60783386230469,1,0,0,0.5,Y1
12,232,-0.5,0.5,36.51970291137695,51.03208541870117,-0.25,2,38.07219314575195,0,1,0,0.5,Y2
12,233,-0.5,-0.5,56.91274642944336,51.03208541870117,0.25,1,39.66310501098633,1,0,0,-0.5,Y1
12,233,-0.5,-0.5,56.91274642944336,51.03208541870117,0.25,2,38.354549407958984,0,1,0,-0.5,Y2
12,234,-0.5,0.5,54.01834487915039,51.03208541870117,-0.25,1,60.418304443359375,1,0,0,0.5,Y1
12,234,-0.5,0.5,54.01834487915039,51.03208541870117,-0.25,2,46.77814865112305,0,1,0,0.5,Y2
12,235,-0.5,-0.5,52.429412841796875,51.03208541870117,0.25,1,44.914276123046875,1,0,0,-0.5,Y1
12,235,-0.5,-0.5,52.429412841796875,51.03208541870117,0.25,2,42.58935546875,0,1,0,-0.5,Y2
12,236,-0.5,0.5,44.922035217285156,51.03208541870117,-0.25,1,44.01198959350586,1,0,0,0.5,Y1
12,236,-0.5,0.5,44.922035217285156,51.03208541870117,-0.25,2,47.05681228637695,0,1,0,0.5,Y2
12,237,-0.5,-0.5,68.80937957763672,51.03208541870117,0.25,1,45.03628158569336,1,0,0,-0.5,Y1
12,237,-0.5,-0.5,68.80937957763672,51.03208541870117,0.25,2,61.326332092285156,0,1,0,-0.5,Y2
12,238,-0.5,0.5,43.05811309814453,51.03208541870117,-0.25,1,55.951839447021484,1,0,0,0.5,Y1
