id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
240701,1,0,2,36,1,2,103,0,0,3,Norm
240701,1,0,2,40,3,3,126,0,0,3,Norm
240701,1,0,2,49,5,4,150,1,0,4,Norm
240702,0,0,2,20,0,2,92,.,0,1,Norm
240702,0,0,2,51,4,3,137,.,1,1,Norm
244201,0,1,0,42,1,2,108,.,0,1,Low
244201,0,1,0,47,2,3,129,.,1,0,Low
244702,1,1,4,37,1,2,103,0,0,6,Low
244702,1,1,4,47,3,3,126,0,0,5,Low
245903,0,0,6,47,1,2,115,.,1,1,Norm
245903,0,0,6,41,4,3,144,.,0,3,Norm
248402,1,0,1,27,1,3,118,0,1,1,Norm
250502,0,0,4,43,1,3,114,.,0,5,Norm
250502,0,0,4,62,5,4,158,.,1,5,Norm
252902,0,1,2,29,0,2,105,.,1,0,Low
252902,0,1,2,33,3,3,130,.,1,1,Low
253001,0,0,1,41,1,2,116,.,1,3,Norm
253001,0,0,1,42,4,3,141,.,1,3,Norm
253603,1,1,1,35,1,2,107,0,0,3,Low
253603,1,1,1,40,3,3,132,0,0,2,Low
253802,0,0,0,39,0,2,94,.,1,1,Norm
253802,0,0,0,44,2,3,118,.,1,4,Norm
253802,0,0,0,48,5,4,142,.,1,2,Norm
253802,0,0,0,58,6,5,166,.,1,2,Norm
254901,1,0,2,42,2,2,120,0,1,3,Norm
254901,1,0,2,59,4,3,144,0,1,3,Norm
255201,0,0,2,47,0,2,103,.,1,4,Norm
255201,0,0,2,49,2,3,127,.,1,1,Norm
255901,0,0,1,13,1,2,106,.,0,3,Norm
255901,0,0,1,38,2,3,127,.,1,4,Norm
255901,0,0,1,44,5,4,154,.,0,4,Norm
255902,0,0,4,30,0,2,107,.,1,4,Norm
255902,0,0,4,41,3,3,133,.,0,4,Norm
255902,0,0,4,48,4,4,155,.,1,4,Norm
255903,1,0,1,42,1,2,118,0,1,2,Norm
255903,1,0,1,51,3,3,140,0,1,.,Norm
258801,0,0,1,52,1,2,107,.,1,1,Norm
258801,0,0,1,65,4,3,135,.,0,1,Norm
260702,1,0,2,48,1,2,108,0,0,2,Norm
260702,1,0,2,66,2,3,128,0,1,2,Norm
261501,1,0,4,22,0,2,84,0,0,5,Norm
261501,1,0,4,38,2,3,130,0,1,3,Norm
261501,1,0,4,50,4,4,154,1,1,4,Norm
261502,0,0,4,29,2,2,120,.,1,4,Norm
261502,0,0,4,51,4,3,147,.,0,3,Norm
261502,0,0,4,67,5,4,168,.,1,3,Norm
261503,0,0,4,34,0,2,105,.,1,4,Norm
261503,0,0,4,47,3,3,132,.,0,3,Norm
261503,0,0,4,44,4,4,153,.,1,3,Norm
262601,0,0,5,51,1,2,116,.,1,3,Norm
262601,0,0,5,53,3,3,140,.,1,6,Norm
262601,0,0,5,62,5,4,163,.,1,2,Norm
262602,1,0,4,59,1,2,109,0,1,6,Norm
262602,1,0,4,64,3,3,132,0,1,6,Norm
263801,1,0,4,44,1,2,100,0,0,3,Norm
263801,1,0,4,65,2,3,118,0,1,4,Norm
265902,1,0,2,39,0,2,94,.,1,1,Norm
265902,1,0,2,43,2,3,117,1,1,1,Norm
265902,1,0,2,49,6,4,166,1,1,1,Norm
268301,0,0,2,32,1,2,116,.,0,3,Norm
268301,0,0,2,41,2,3,138,.,0,2,Norm
268303,0,0,4,35,1,2,114,.,0,2,Norm
268303,0,0,4,46,3,3,135,.,1,4,Norm
268901,1,0,4,35,0,2,105,0,1,6,Norm
268901,1,0,4,44,3,3,130,0,1,5,Norm
268902,0,0,4,44,0,2,112,.,1,4,Norm
268902,0,0,4,51,4,3,159,.,1,0,Norm
269001,0,0,4,36,1,2,117,.,0,2,Norm
269001,0,0,4,46,4,3,161,.,1,5,Norm
269101,1,0,1,44,1,2,115,0,1,0,Norm
269101,1,0,1,54,3,3,138,1,1,0,Norm
269101,1,0,1,58,6,4,162,1,1,0,Norm
269102,1,0,3,26,1,2,107,0,1,4,Norm
269102,1,0,3,54,3,3,131,0,1,3,Norm
269102,1,0,3,58,5,4,155,1,1,2,Norm
269902,1,0,1,42,1,3,110,0,1,0,Norm
269902,1,0,1,60,3,4,133,0,1,0,Norm
271001,1,0,1,34,0,2,102,0,1,0,Norm
271001,1,0,1,50,4,3,151,.,1,0,Norm
272903,1,0,3,39,0,2,94,0,1,2,Norm
272903,1,0,3,51,2,3,118,0,1,3,Norm
272903,1,0,3,49,4,4,140,0,1,4,Norm
273501,0,0,1,41,0,2,93,.,0,2,Norm
273501,0,0,1,51,2,3,117,.,0,2,Norm
273501,0,0,1,64,4,4,139,.,1,2,Norm
273501,0,0,1,65,6,5,162,.,1,2,Norm
274401,1,0,3,41,2,2,116,0,1,2,Norm
274401,1,0,3,42,4,3,139,1,1,2,Norm
277002,0,0,0,42,2,2,115,.,0,0,Norm
277002,0,0,0,50,4,3,137,.,0,2,Norm
277002,0,0,0,51,6,4,161,.,0,1,Norm
277003,1,0,0,48,2,2,115,0,0,0,Norm
277003,1,0,0,48,4,3,137,0,0,0,Norm
277003,1,0,0,62,6,4,161,1,0,0,Norm
277502,1,0,0,41,1,2,113,0,1,1,Norm
277502,1,0,0,50,4,3,142,0,0,1,Norm
278103,1,0,0,43,1,2,107,0,1,0,Norm
278103,1,0,0,47,3,3,131,0,1,2,Norm
278103,1,0,0,75,5,4,155,0,1,0,Norm
281001,1,0,0,42,1,2,97,0,0,0,Norm
281001,1,0,0,41,4,3,142,0,1,0,Norm
281901,1,0,1,43,2,2,115,0,0,0,Norm
281901,1,0,1,50,4,3,138,0,0,0,Norm
282602,0,0,2,42,2,2,119,.,0,0,Norm
282602,0,0,2,63,3,3,140,.,1,2,Norm
282603,1,0,0,44,1,2,102,0,0,.,Norm
282603,1,0,0,64,2,3,123,0,1,2,Norm
287702,0,0,1,61,2,2,122,.,1,1,Norm
287702,0,0,1,72,4,3,145,.,1,2,Norm
288501,1,0,4,44,1,2,102,0,0,5,Norm
288501,1,0,4,64,4,3,147,1,1,5,Norm
288501,1,0,4,67,6,4,172,1,1,3,Norm
290901,1,0,0,62,2,2,122,0,1,0,Norm
290901,1,0,0,76,4,3,145,0,1,0,Norm
290902,0,0,0,39,0,2,103,.,1,0,Norm
290902,0,0,0,52,2,3,131,.,0,0,Norm
291101,1,0,1,44,1,2,101,0,0,1,Norm
291101,1,0,1,54,3,3,125,0,0,2,Norm
291101,1,0,1,62,4,4,148,1,0,.,Norm
294902,0,0,0,59,1,2,108,.,1,0,Norm
294902,0,0,0,66,3,3,132,.,1,0,Norm
294902,0,0,0,68,6,4,158,.,0,2,Norm
294903,1,0,0,45,1,2,105,0,1,0,Norm
294903,1,0,0,51,4,3,131,0,0,0,Norm
295901,1,0,1,59,0,2,92,0,1,1,Norm
295901,1,0,1,60,2,3,116,0,1,1,Norm
295901,1,0,1,63,4,4,139,0,1,0,Norm
295902,0,0,1,55,0,2,92,.,1,1,Norm
295902,0,0,1,59,2,3,116,.,1,2,Norm
296401,0,0,0,49,2,2,108,.,0,1,Norm
296401,0,0,0,45,3,3,128,.,1,0,Norm
296401,0,0,0,73,5,4,153,.,1,0,Norm
297901,1,0,0,45,2,2,109,0,0,1,Norm
297901,1,0,0,45,4,3,132,0,0,0,Norm
297901,1,0,0,53,6,4,156,0,0,0,Norm
297902,0,0,0,28,0,2,93,.,0,0,Norm
297902,0,0,0,44,2,3,117,.,0,0,Norm
297902,0,0,0,62,3,4,137,.,1,0,Norm
297902,0,0,0,53,6,5,164,.,0,0,Norm
298301,1,1,0,43,1,2,110,0,1,0,Low
298301,1,1,0,44,3,3,134,0,1,0,Low
301101,0,0,0,57,1,2,112,.,1,0,Norm
301101,0,0,0,81,6,4,160,.,1,0,Norm
301401,0,0,0,52,2,2,114,.,1,0,Norm
301401,0,0,0,47,4,3,138,.,1,0,Norm
301401,0,0,0,61,6,4,163,.,1,0,Norm
302301,1,0,0,38,1,2,106,0,1,0,Norm
302301,1,0,0,49,4,3,131,0,1,0,Norm
302702,0,0,0,43,2,2,108,.,0,1,Norm
302702,0,0,0,47,3,3,131,.,0,1,Norm
302702,0,0,0,56,5,4,155,.,0,0,Norm
302703,0,0,4,28,0,2,85,.,0,3,Norm
302703,0,0,4,43,1,3,108,.,0,2,Norm
304103,0,0,2,26,0,2,95,.,1,1,Norm
304103,0,0,2,42,2,3,120,.,1,1,Norm
304605,0,0,1,31,2,2,108,.,0,0,Norm
304605,0,0,1,49,4,3,134,.,0,.,Norm
304605,0,0,1,48,5,4,153,.,1,0,Norm
307301,1,0,0,43,0,2,97,0,1,0,Norm
307301,1,0,0,44,2,3,121,0,1,2,Norm
307301,1,0,0,57,4,4,144,1,1,5,Norm
307301,1,0,0,58,6,5,168,1,1,5,Norm
307501,0,0,3,25,1,2,95,.,0,0,Norm
307501,0,0,3,45,4,3,140,.,1,3,Norm
309802,1,0,2,54,1,2,112,0,1,2,Norm
309802,1,0,2,64,3,3,137,0,1,1,Norm
309901,1,0,2,48,1,2,104,0,1,1,Norm
309901,1,0,2,44,2,3,128,0,1,1,Norm
310101,1,0,0,32,0,2,89,0,0,0,Norm
310101,1,0,0,54,4,3,137,0,0,0,Norm
311301,1,0,1,38,1,2,99,0,0,2,Norm
311301,1,0,1,42,3,3,124,0,0,2,Norm
311701,0,0,2,42,2,3,109,.,0,2,Norm
312102,0,0,3,41,1,2,99,.,0,2,Norm
312102,0,0,3,54,3,3,124,.,0,1,Norm
312201,0,0,1,56,2,2,119,.,1,1,Norm
312201,0,0,1,58,4,3,142,.,1,0,Norm
312901,1,0,1,35,0,2,92,0,1,2,Norm
312901,1,0,1,36,2,3,117,0,1,1,Norm
312901,1,0,1,46,4,4,141,0,1,3,Norm
312901,1,0,1,49,6,5,165,1,1,2,Norm
314501,0,0,0,62,2,2,118,.,0,0,Norm
314501,0,0,0,67,3,3,139,.,1,0,Norm
315001,1,1,2,47,2,2,117,0,1,1,Low
315001,1,1,2,62,4,3,142,0,1,2,Low
315001,1,1,2,65,6,4,165,1,1,0,Low
315002,0,1,2,62,2,2,117,.,1,2,Low
315002,0,1,2,72,4,3,142,.,1,2,Low
315002,0,1,2,80,6,4,165,.,1,0,Low
315602,0,0,2,52,1,2,110,.,1,1,Norm
315602,0,0,2,64,3,3,133,.,1,1,Norm
316301,0,0,0,39,0,2,99,.,0,0,Norm
316301,0,0,0,64,3,3,123,.,0,0,Norm
316501,1,0,0,44,1,2,112,0,1,0,Norm
316501,1,0,0,56,3,3,136,0,1,1,Norm
316501,1,0,0,61,5,4,159,1,1,1,Norm
316502,1,0,0,45,1,2,105,0,1,0,Norm
316502,1,0,0,50,3,3,128,0,1,0,Norm
319002,1,1,0,42,2,3,117,0,0,0,Low
319801,0,0,1,44,1,2,102,.,0,3,Norm
319801,0,0,1,45,2,3,125,.,0,3,Norm
320101,0,0,3,38,0,2,98,.,0,5,Norm
320101,0,0,3,52,4,3,147,.,0,6,Norm
320101,0,0,3,53,6,4,168,.,1,5,Norm
320102,1,0,5,48,1,2,112,0,1,5,Norm
320102,1,0,5,58,3,3,136,0,1,3,Norm
322505,0,0,0,43,0,2,102,.,1,0,Norm
322505,0,0,0,65,2,3,125,.,1,1,Norm
324401,0,0,1,51,2,2,105,.,1,2,Norm
324401,0,0,1,67,3,3,129,.,1,2,Norm
324401,0,0,1,76,5,4,153,.,1,4,Norm
324402,1,0,0,45,1,2,114,0,1,0,Norm
324402,1,0,0,60,4,3,137,0,1,0,Norm
324402,1,0,0,66,5,4,161,0,1,0,Norm
324801,0,0,1,67,4,3,140,.,1,2,Norm
325401,1,0,0,25,0,2,91,0,1,2,Norm
325401,1,0,0,45,2,3,116,0,1,1,Norm
325401,1,0,0,59,4,4,140,0,1,4,Norm
325401,1,0,0,52,6,5,165,1,1,2,Norm
325402,0,0,4,57,1,2,108,.,1,2,Norm
325402,0,0,4,70,3,3,132,.,1,4,Norm
325402,0,0,4,71,5,4,155,.,1,3,Norm
325904,1,0,0,41,4,3,154,1,1,0,Norm
326901,0,0,4,47,3,3,130,.,1,1,Norm
326901,0,0,4,50,5,4,154,.,1,3,Norm
328702,1,0,7,54,1,2,110,0,1,4,Norm
328702,1,0,7,46,3,3,133,0,1,2,Norm
328703,0,0,3,40,0,2,94,.,1,4,Norm
328703,0,0,3,50,2,3,116,.,1,2,Norm
330601,0,0,2,31,0,2,92,.,0,1,Norm
330601,0,0,2,40,2,3,116,.,0,0,Norm
330601,0,0,2,50,5,4,141,.,0,0,Norm
330601,0,0,2,47,6,5,166,.,0,0,Norm
331506,0,0,1,20,0,2,83,.,0,1,Norm
331506,0,0,1,34,1,3,109,.,0,0,Norm
334201,1,0,2,48,2,2,110,0,1,1,Norm
334201,1,0,2,46,3,3,134,0,1,1,Norm
334201,1,0,2,44,5,4,158,1,1,1,Norm
335001,0,1,1,54,2,2,110,.,1,2,Low
335001,0,1,1,53,3,3,134,.,1,1,Low
335001,0,1,1,69,5,4,157,.,1,3,Low
335002,1,0,1,42,0,2,93,0,1,4,Norm
335002,1,0,1,50,2,3,115,0,1,2,Norm
335501,1,0,5,25,0,2,88,0,0,2,Norm
335501,1,0,5,50,3,3,133,0,1,3,Norm
336401,1,0,3,39,0,2,96,0,1,.,Norm
336401,1,0,3,46,2,3,119,0,1,6,Norm
336401,1,0,3,50,6,4,167,1,1,4,Norm
336902,0,0,0,40,1,2,107,.,0,2,Norm
336902,0,0,0,44,4,3,153,.,1,0,Norm
340702,0,0,2,42,0,2,97,.,1,1,Norm
340702,0,0,2,62,4,3,145,.,1,2,Norm
340702,0,0,2,72,6,4,169,.,1,1,Norm
340801,1,0,2,34,1,2,97,0,0,2,Norm
340801,1,0,2,42,3,3,121,0,0,3,Norm
342301,1,1,2,48,1,2,111,0,1,3,Low
342301,1,1,2,67,3,3,136,0,1,2,Low
342301,1,1,2,67,6,4,162,1,0,2,Low
342302,1,1,0,45,1,2,111,0,1,1,Low
342302,1,1,0,49,3,3,136,0,1,1,Low
342302,1,1,0,68,6,4,162,1,0,1,Low
342402,1,0,0,48,1,2,106,0,1,2,Norm
342402,1,0,0,63,3,3,131,0,1,1,Norm
342402,1,0,0,64,5,4,156,1,1,3,Norm
343302,1,0,1,51,2,2,122,0,1,0,Norm
343302,1,0,1,46,4,3,147,1,1,3,Norm
344602,1,0,0,28,0,2,86,0,0,0,Norm
344602,1,0,0,53,2,3,111,0,0,1,Norm
346501,1,0,3,51,1,2,110,0,1,0,Norm
346501,1,0,3,53,3,3,135,0,1,0,Norm
347603,0,0,0,46,2,2,126,.,1,0,Norm
347603,0,0,0,52,4,3,150,.,1,0,Norm
348103,1,0,3,36,0,2,95,0,1,3,Norm
348103,1,0,3,51,2,3,118,0,1,1,Norm
349101,0,0,1,31,0,2,93,.,0,2,Norm
349101,0,0,1,59,3,3,137,.,1,1,Norm
352201,1,0,2,50,2,2,118,0,0,2,Norm
352201,1,0,2,51,3,3,139,0,1,5,Norm
353101,1,0,2,43,1,2,115,0,1,1,Norm
353101,1,0,2,42,3,3,140,0,1,1,Norm
353102,0,0,0,34,0,2,100,.,1,1,Norm
353102,0,0,0,44,3,3,130,.,0,1,Norm
354502,1,0,1,50,1,2,109,0,1,1,Norm
354502,1,0,1,65,3,3,132,0,1,2,Norm
354503,1,0,1,46,0,2,97,0,1,2,Norm
354503,1,0,1,68,4,3,146,1,1,1,Norm
354801,1,0,0,27,1,2,98,0,0,0,Norm
354801,1,0,0,45,3,3,122,0,0,1,Norm
354801,1,0,0,46,4,4,142,0,1,0,Norm
356402,0,0,0,36,1,2,119,.,1,0,Norm
356402,0,0,0,46,3,3,143,.,1,0,Norm
356402,0,0,0,45,5,4,166,.,1,0,Norm
357203,1,0,0,49,2,2,125,0,1,0,Norm
357203,1,0,0,68,4,3,148,0,1,0,Norm
358401,0,1,1,56,2,2,119,.,1,6,Low
358401,0,1,1,62,4,3,143,.,1,6,Low
358601,0,0,3,46,1,2,106,.,1,4,Norm
358601,0,0,3,59,4,3,133,.,0,2,Norm
360901,1,0,1,48,0,2,105,0,1,0,Norm
360901,1,0,1,57,2,3,130,0,1,0,Norm
360903,0,0,0,40,0,2,103,.,1,0,Norm
360903,0,0,0,51,2,3,125,.,1,0,Norm
362402,1,0,1,63,3,3,118,0,1,0,Norm
363501,0,0,3,29,1,2,108,.,0,2,Norm
363501,0,0,3,46,3,3,130,.,0,2,Norm
364103,0,0,0,35,0,2,94,.,1,0,Norm
364103,0,0,0,55,3,3,119,.,1,1,Norm
367903,1,0,0,26,1,2,109,0,0,1,Norm
367903,1,0,0,43,3,3,134,0,0,0,Norm
367903,1,0,0,43,4,4,154,0,1,1,Norm
369702,0,1,0,24,0,2,93,.,0,0,Low
369702,0,1,0,50,1,3,119,.,0,0,Low
369702,0,1,0,48,5,4,163,.,1,0,Low
369704,1,0,1,34,1,2,108,0,0,1,Norm
369704,1,0,1,43,4,3,153,1,1,1,Norm
370303,1,1,3,26,0,2,101,0,0,3,Low
370303,1,1,3,22,2,3,125,0,0,4,Low
371502,0,0,0,32,0,2,104,.,1,0,Norm
371502,0,0,0,62,4,3,152,.,1,5,Norm
371503,0,0,2,64,2,2,128,.,1,4,Norm
371503,0,0,2,64,4,3,150,.,1,5,Norm
372901,0,0,4,34,0,2,104,.,0,5,Norm
372901,0,0,4,46,2,3,128,.,0,3,Norm
373401,1,0,2,44,1,2,98,0,0,1,Norm
373401,1,0,2,50,4,3,143,0,1,1,Norm
373401,1,0,2,52,6,4,167,1,1,0,Norm
373402,0,0,2,43,2,2,122,.,1,2,Norm
373402,0,0,2,58,4,3,146,.,1,2,Norm
373701,0,0,0,39,1,2,108,.,1,1,Norm
373701,0,0,0,48,3,3,131,.,1,0,Norm
373702,1,0,2,37,0,2,93,0,1,2,Norm
373702,1,0,2,54,2,3,116,0,1,3,Norm
374001,0,0,3,54,1,3,131,.,1,7,Norm
374001,0,0,3,47,4,4,154,.,1,6,Norm
374601,1,0,1,30,0,2,90,0,0,2,Norm
374601,1,0,1,54,4,3,139,0,0,1,Norm
374601,1,0,1,65,6,4,162,1,0,1,Norm
374603,0,0,2,58,1,2,109,.,1,1,Norm
374603,0,0,2,71,4,3,136,.,0,0,Norm
375303,1,0,0,45,1,2,101,0,0,0,Norm
375303,1,0,0,45,3,3,125,0,0,0,Norm
375303,1,0,0,49,4,4,146,0,1,0,Norm
375303,1,0,0,67,6,5,170,1,1,0,Norm
379301,1,0,0,27,0,2,95,0,0,2,Norm
379301,1,0,0,39,1,3,119,0,0,2,Norm
379801,1,0,0,45,1,3,113,0,1,0,Norm
379805,0,0,1,41,0,2,97,.,1,0,Norm
379805,0,0,1,57,2,3,121,.,1,0,Norm
380201,0,0,2,38,0,2,92,.,1,2,Norm
380201,0,0,2,62,3,3,121,.,0,2,Norm
380201,0,0,2,65,4,4,141,.,1,0,Norm
380201,0,0,2,72,6,5,166,.,1,0,Norm
381701,0,0,1,57,1,2,114,.,1,2,Norm
381701,0,0,1,69,3,3,137,.,1,3,Norm
382101,1,0,1,37,1,2,103,0,0,3,Norm
382101,1,0,1,43,4,3,151,1,0,1,Norm
389902,0,0,2,46,0,2,97,.,1,2,Norm
389902,0,0,2,52,3,3,120,.,1,1,Norm
389902,0,0,2,69,4,4,144,.,1,1,Norm
389903,1,0,0,47,1,2,103,0,1,0,Norm
389903,1,0,0,57,2,3,127,0,1,0,Norm
389903,1,0,0,69,5,4,156,0,0,1,Norm
389904,1,0,0,56,2,3,117,0,0,0,Norm
389904,1,0,0,65,6,4,161,0,1,3,Norm
392102,1,0,2,41,1,2,114,0,1,1,Norm
392102,1,0,2,57,3,3,138,1,1,2,Norm
392102,1,0,2,69,5,4,162,1,1,2,Norm
392103,0,0,0,47,0,2,97,.,1,3,Norm
392103,0,0,0,44,2,3,121,.,1,4,Norm
392103,0,0,0,62,4,4,145,.,1,4,Norm
392301,1,0,0,39,1,2,111,0,1,0,Norm
392301,1,0,0,63,3,3,135,0,1,0,Norm
392301,1,0,0,72,5,4,159,1,1,1,Norm
392303,1,0,6,51,0,2,94,0,1,4,Norm
392303,1,0,6,56,2,3,118,0,1,5,Norm
392303,1,0,6,76,6,4,165,1,1,1,Norm
392401,0,0,2,40,0,2,101,.,1,2,Norm
392401,0,0,2,64,2,3,125,.,1,0,Norm
392402,0,0,2,52,0,2,101,.,1,0,Norm
392402,0,0,2,68,2,3,125,.,1,1,Norm
396202,1,0,0,30,4,3,155,0,1,1,Norm
397202,0,0,0,53,0,2,100,.,1,1,Norm
397202,0,0,0,52,2,3,125,.,1,1,Norm
399503,1,1,0,30,0,2,89,0,0,0,Low
399503,1,1,0,54,3,3,133,0,1,0,Low
399503,1,1,0,48,5,4,155,1,1,0,Low
400101,1,0,1,56,1,2,118,0,1,0,Norm
400101,1,0,1,64,3,3,142,0,1,0,Norm
400101,1,0,1,63,5,4,166,1,1,1,Norm
403701,0,0,0,43,2,2,116,.,1,1,Norm
403701,0,0,0,50,3,3,141,.,1,1,Norm
404503,1,0,0,44,1,2,109,0,0,0,Norm
404503,1,0,0,57,4,3,154,1,1,0,Norm
405002,1,0,3,47,1,2,109,0,1,2,Norm
405002,1,0,3,61,4,3,137,0,0,3,Norm
405002,1,0,3,67,6,4,161,1,0,4,Norm
407702,1,0,0,21,1,2,108,0,1,2,Norm
407702,1,0,0,42,2,3,132,0,1,0,Norm
407702,1,0,0,43,4,4,156,0,1,0,Norm
408501,0,0,4,31,1,2,98,.,0,1,Norm
408501,0,0,4,50,4,3,146,.,0,2,Norm
411002,0,0,4,41,0,2,107,.,1,4,Norm
411002,0,0,4,47,3,3,136,.,0,2,Norm
411002,0,0,4,53,4,4,156,.,1,4,Norm
413202,1,0,2,47,1,2,123,0,1,3,Norm
413202,1,0,2,27,3,3,146,0,1,2,Norm
413202,1,0,2,46,6,4,175,1,0,0,Norm
413203,1,0,0,37,0,2,100,0,1,0,Norm
413203,1,0,0,42,2,3,123,0,1,0,Norm
413203,1,0,0,47,5,4,152,1,0,0,Norm
413203,1,0,0,44,6,5,172,1,1,0,Norm
413301,0,0,2,34,0,2,98,.,0,0,Norm
413301,0,0,2,39,2,3,122,.,0,1,Norm
419401,0,0,0,19,0,2,97,.,0,0,Norm
419401,0,0,0,57,3,3,139,.,1,0,Norm
419401,0,0,0,51,5,4,166,.,0,2,Norm
420001,0,0,1,30,2,2,105,.,1,0,Norm
420001,0,0,1,44,3,3,129,.,1,0,Norm
420001,0,0,1,52,6,4,156,.,0,0,Norm
421001,1,0,1,44,1,2,101,0,1,0,Norm
421001,1,0,1,51,4,3,130,0,0,1,Norm
421001,1,0,1,51,5,4,152,.,0,0,Norm
422401,0,0,0,45,0,2,105,.,1,0,Norm
422401,0,0,0,59,3,3,133,.,0,0,Norm
422401,0,0,0,60,4,4,153,.,1,0,Norm
424602,0,0,1,52,1,3,116,.,1,0,Norm
424602,0,0,1,53,3,4,140,.,1,.,Norm
424602,0,0,1,70,5,5,163,.,1,0,Norm
425401,1,0,0,43,0,2,104,0,1,0,Norm
425401,1,0,0,55,3,3,129,0,1,0,Norm
425401,1,0,0,65,4,4,154,0,1,0,Norm
425402,0,0,0,34,1,2,99,.,1,2,Norm
425402,0,0,0,55,3,3,124,.,1,1,Norm
425402,0,0,0,73,6,4,171,.,1,0,Norm
425601,0,0,1,51,2,2,123,.,0,0,Norm
425601,0,0,1,54,4,3,148,.,0,0,Norm
427502,1,0,1,28,0,2,108,0,0,1,Norm
427502,1,0,1,38,2,3,128,0,1,1,Norm
427703,0,0,1,40,2,2,121,.,0,2,Norm
427703,0,0,1,54,4,3,145,.,0,2,Norm
431002,1,0,1,40,0,2,101,0,1,2,Norm
431002,1,0,1,47,3,3,131,0,0,2,Norm
433901,1,0,3,66,2,2,109,0,1,3,Norm
433901,1,0,3,65,3,3,132,0,1,2,Norm
433901,1,0,3,70,5,4,155,1,1,3,Norm
433902,0,0,3,51,1,2,95,.,1,1,Norm
433902,0,0,3,58,2,3,118,.,1,2,Norm
433902,0,0,3,64,4,4,141,.,1,2,Norm
435201,1,1,0,57,2,2,129,0,1,4,Low
435201,1,1,0,71,4,3,151,1,1,1,Low
436602,0,0,1,30,1,2,93,.,1,2,Norm
436602,0,0,1,53,2,3,117,.,1,2,Norm
436602,0,0,1,54,5,4,141,.,1,1,Norm
436602,0,0,1,59,6,5,165,.,1,1,Norm
437201,1,0,2,45,0,2,102,0,1,3,Norm
437201,1,0,2,61,3,3,128,1,1,1,Norm
439602,0,0,0,38,2,2,108,.,0,0,Norm
439602,0,0,0,49,4,3,132,.,0,3,Norm
439602,0,0,0,51,5,4,153,.,1,3,Norm
442301,1,0,3,47,1,2,109,0,1,1,Norm
442301,1,0,3,67,3,3,132,0,1,1,Norm
442401,0,0,2,44,0,2,95,.,1,0,Norm
442401,0,0,2,48,2,3,119,.,1,2,Norm
442401,0,0,2,56,4,4,143,.,1,3,Norm
442401,0,0,2,69,6,5,167,.,1,1,Norm
442801,0,0,3,53,0,2,103,.,1,3,Norm
442801,0,0,3,65,2,3,126,.,1,4,Norm
443701,1,0,1,50,1,2,113,0,1,3,Norm
443701,1,0,1,47,3,3,137,0,1,2,Norm
443701,1,0,1,63,5,4,160,1,1,3,Norm
443702,0,0,1,40,1,2,110,.,1,2,Norm
443702,0,0,1,59,3,3,134,.,1,2,Norm
443902,0,0,3,50,2,2,119,.,1,4,Norm
443902,0,0,3,55,4,3,143,.,1,4,Norm
444702,0,0,0,45,1,2,112,.,1,0,Norm
444702,0,0,0,52,3,3,136,.,1,0,Norm
448304,1,0,4,38,0,2,114,0,0,2,Norm
448304,1,0,4,45,3,3,136,0,0,2,Norm
449401,1,0,2,49,2,2,113,0,0,1,Norm
449401,1,0,2,57,3,3,133,1,1,0,Norm
449501,0,0,1,55,2,2,124,.,1,2,Norm
449501,0,0,1,69,4,3,147,.,1,1,Norm
449501,0,0,1,74,6,4,170,.,1,0,Norm
449601,0,0,0,45,1,2,111,.,0,1,Norm
449601,0,0,0,52,4,3,136,.,0,2,Norm
449601,0,0,0,46,6,4,159,.,0,1,Norm
449602,1,1,4,37,0,2,89,0,0,2,Low
449602,1,1,4,53,2,3,115,0,0,3,Low
449602,1,1,4,67,6,4,161,1,0,1,Low
452601,0,0,0,48,1,2,111,.,1,2,Norm
452601,0,0,0,57,3,3,134,.,1,3,Norm
453601,0,0,1,50,1,2,112,.,0,2,Norm
453601,0,0,1,55,3,3,132,.,1,1,Norm
453601,0,0,1,64,5,4,156,.,1,1,Norm
453602,1,0,2,25,1,2,106,0,1,0,Norm
453602,1,0,2,47,3,3,130,0,1,0,Norm
453801,0,0,0,43,1,2,121,.,1,2,Norm
453801,0,0,0,63,4,3,147,.,0,2,Norm
453801,0,0,0,64,6,4,171,.,0,2,Norm
453802,1,0,1,36,2,2,121,0,0,2,Norm
453802,1,0,1,52,4,3,144,1,0,2,Norm
453901,1,0,0,47,0,2,104,0,1,0,Norm
453901,1,0,0,61,2,3,129,0,1,0,Norm
453901,1,0,0,63,5,4,156,0,0,0,Norm
453902,1,0,0,51,1,2,114,0,1,2,Norm
453902,1,0,0,67,4,3,141,0,0,2,Norm
456401,0,0,4,28,0,2,83,.,0,3,Norm
456401,0,0,4,55,1,3,103,.,1,4,Norm
457002,0,0,0,42,0,2,97,.,0,1,Norm
457002,0,0,0,63,4,3,142,.,1,0,Norm
458902,1,1,5,26,1,2,101,0,0,3,Low
458902,1,1,5,45,4,3,147,1,1,4,Low
459201,0,0,0,52,0,2,102,.,1,1,Norm
459201,0,0,0,58,2,3,126,.,1,1,Norm
461402,1,0,4,17,0,2,83,0,0,5,Norm
461402,1,0,4,38,1,3,104,0,1,6,Norm
463102,1,0,0,25,0,2,101,0,1,0,Norm
463102,1,0,0,42,2,3,126,0,1,0,Norm
